Date,Narrative,Debit Amount,Credit Amount,Categories
2022-03-01,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 27/02/2022,-8.15,,Transport
2022-03-01,PLINE PH DEE WHY DEE WHY AUS Card xx0033 Value Date: 23/02/2022,-3.59,,Groceries
2022-03-02,DECK 23 DEE WHY NS AUS Card xx0025 Value Date: 27/02/2022,-51.36,,Shopping
2022-03-02,ADOBE CREATIVE CLOUD Sydney AU AUS Card xx0025 Value Date: 01/03/2022,-21.99,,Utility
2022-03-02,FANTASEA PTY LTD SYDNEY NS AUS Card xx0033 Value Date: 28/02/2022,-18.2,,Shopping
2022-03-02,CHEMIST WAREHOUSE DEE WHY NS AUS Card xx0033 Value Date: 25/02/2022,-20.49,,Shopping
2022-03-02,UPPER CRUST PIES COLLAROY NS AUS Card xx0033 Value Date: 28/02/2022,-34.8,,DinnerBars
2022-03-03,SHOES & SOX BROOKVAL BROOKVALE NS AUS Card xx0033 Value Date: 01/03/2022,-9.95,,Shopping
2022-03-03,WOOLWORTHS 1282 BROOKVALE NS AUS Card xx0033 Value Date: 01/03/2022,-20.0,,Groceries
2022-03-04,WESTFIELD WARRINGAHQPS BROOKVALE AUS Card xx0033 Value Date: 02/03/2022,-5.0,,Shopping
2022-03-04,EXPERIENCEOZ SYDNEY NS AUS Card xx0025 Value Date: 02/03/2022,-92.6,,Shopping
2022-03-04,ALDI STORES - BALGOWLA BALGOWLAH AUS Card xx0033 Value Date: 01/03/2022,-152.84,,Groceries
2022-03-04,SHOES & SOX BROOKVAL BROOKVALE NS AUS Card xx0033 Value Date: 02/03/2022,-10.0,,Shopping
2022-03-04,OSCAR WYLEE WARRINGAH BROOKVALE NS AUS Card xx0033 Value Date: 02/03/2022,-309.0,,Medical
2022-03-05,Mr Gelato by Matteo Freshwater NS AUS Card xx0025 Value Date: 03/03/2022,-6.7,,DinnerBars
2022-03-07,Transfer From FRANCESCO GIORGIO FAVA to PayID Phone Leo Fava Santamans,,55.0,
2022-03-07,Direct Debit 408856 Linkt Sydney 489767272554,-4.55,,Transport
2022-03-08,WOOLWORTHS 1472 DEE WHY NS AUS Card xx0025 Value Date: 06/03/2022,-46.75,,Groceries
2022-03-08,Grilld Pty Ltd Richmond AU AUS Card xx0025 Value Date: 05/03/2022,-113.9,,DinnerBars
2022-03-08,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 04/03/2022,-6.44,,Transport
2022-03-08,H & M Hennes & Mauritz Sydney AU AUS Card xx0025 Value Date: 04/03/2022,-59.98,,Shopping
2022-03-08,VELOCE EXPRESSO PL MASCOT NS AUS Card xx0025 Value Date: 04/03/2022,-5.5,,DinnerBars
2022-03-08,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 04/03/2022,-14.71,,Transport
2022-03-08,Transfer To yegor CommBank App Breakfast,-71.0,,DinnerBars
2022-03-08,Direct Debit 617704 PAYPAL AUSTRALIA 1018871694436,-13.36,,Shopping
2022-03-08,Direct Debit 408856 Linkt Sydney 489767258470,-9.11,,Transport
2022-03-08,Girdlers Dee Why Dee Why NS AUS Card xx0033 Value Date: 04/03/2022,-123.0,,DinnerBars
2022-03-09,Direct Debit 000793 BUPA AUSTRALIA 447712440000008000,-171.42,,Medical
2022-03-09,Syd Aprt Intnl Carp50 Sydney NS AUS Card xx0033 Value Date: 04/03/2022,-27.9,,Transport
2022-03-09,Direct Debit 348045 AGL SALES PTY LT 750009846925,-207.31,,Utility
2022-03-10,Transfer To Christian Kuntzsch PayID Phone from CommBank App Drinks,-70.0,,DinnerBars
2022-03-10,BUNNINGS 551000 WARRINGAH MAL AUS Card xx0025 Value Date: 08/03/2022,-4.48,,Shopping
2022-03-10,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 08/03/2022,-13.18,,Transport
2022-03-10,Transfer to other Bank NetBank,,,
2022-03-11,ALDI STORES - DEE WHY DEE WHY AUS Card xx0033 Value Date: 08/03/2022,-142.0,,Groceries
2022-03-11,WOOLWORTHS 1472 DEE WHY NS AUS Card xx0033 Value Date: 09/03/2022,-9.0,,Groceries
2022-03-11,PRIME QUALITY MEAT DEE WHY NS AUS Card xx0033 Value Date: 08/03/2022,-16.63,,Groceries
2022-03-11,DAJIAHAO ASIAN SUPER DEE WHY AUS Card xx0033 Value Date: 09/03/2022,-6.83,,Groceries
2022-03-11,Salary SAP Australia Pt WAGE/SALARY 013625,,52027.83,
2022-03-11,Direct Debit 518466 Explore & Develo A008BHVC1AFT,-326.82,,Charlotte
2022-03-12,DEE WHY LIBRARY DEE WHY AUS Card xx0033 Value Date: 09/03/2022,-13.0,,Shopping
2022-03-12,Transfer To Fritz PayID Email from CommBank App Deposit,,,
2022-03-12,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 10/03/2022,-6.44,,Transport
2022-03-13,Transfer From CANDICE CHEE Bobux,,10.0,
2022-03-13,Transfer To bike CommBank App Bike,-120.0,,Shopping
2022-03-14,ABC BULLION NetBank BPAY 213611 7879505,,,
2022-03-15,LAWLERS WHOLELIFE DEE WHY NS AUS Card xx0033 Value Date: 11/03/2022,-26.86,,Groceries
2022-03-15,LIQUORLAND 3400 ARTARMON AU AUS Card xx0025 Value Date: 12/03/2022,-18.0,,DinnerBars
2022-03-15,WOOLWORTHS 1472 DEE WHY NS AUS Card xx0033 Value Date: 13/03/2022,-9.4,,Groceries
2022-03-15,DEE WHY FISH MARKET Dee Why NS AUS Card xx0033 Value Date: 11/03/2022,-24.14,,Groceries
2022-03-16,BEST & LESS BROOKVALE AUS Card xx0033 Value Date: 14/03/2022,-12.0,,Shopping
2022-03-16,SMP*Four Brothers War Brookvale AU AUS Card xx0033 Value Date: 14/03/2022,-8.87,,Shopping
2022-03-16,SMP*Four Brothers War Brookvale AU AUS Card xx0033 Value Date: 14/03/2022,-1.02,,Shopping
2022-03-16,BIG W 0145 BROOKVALE NS AUS Card xx0033 Value Date: 14/03/2022,-47.5,,Shopping
2022-03-16,Direct Debit 408856 Linkt Sydney 489767234894,-2.31,,Transport
2022-03-16,Transfer To Danielle Nicastri CommBank App clothes,-10.0,,Shopping
2022-03-17,99 Bikes Brookvale Brookvale NS AUS Card xx0025 Value Date: 15/03/2022,-69.94,,Shopping
2022-03-17,H&M Sydney AU0017 Brookvale NS AUS Card xx0033 Value Date: 14/03/2022,-24.99,,Shopping
2022-03-17,Direct Debit 142619 TPG Internet DM3H0IF6W5D-047HP4,,,
2022-03-18,BEST & LESS BROOKVALE AUS Card xx0033 Value Date: 16/03/2022,-6.5,,Shopping
2022-03-18,ALDI STORES - DEE WHY DEE WHY AUS Card xx0025 Value Date: 15/03/2022,-117.6,,Groceries
2022-03-18,Return BEST & LESS BROOKVALE AUS Card xx0033 Value Date: 16/03/2022,,6.5,Shopping
2022-03-18,Return BIG W 0145 BROOKVALE NS AUS Card xx0033 Value Date: 16/03/2022,,32.0,
2022-03-18,POLE DANCE ACADEMY P NORTH MANLY NS AUS Card xx0033 Value Date: 15/03/2022,-200.0,,Shopping
2022-03-18,BIG W 0145 BROOKVALE NS AUS Card xx0033 Value Date: 16/03/2022,-17.0,,Shopping
2022-03-19,ABC BULLION NetBank BPAY 213611 7906376,,,
2022-03-22,PUMA ENERGY TEA GARD TEA GARDENS NS AUS Card xx0025 Value Date: 20/03/2022,-141.84,,Transport
2022-03-22,INLOM PTY LTD HAWKS NEST AUS Card xx0025 Value Date: 18/03/2022,-90.97,,DinnerBars
2022-03-22,BUNNINGS 514000 HEATHERBRAE AUS Card xx0025 Value Date: 18/03/2022,-31.64,,Shopping
2022-03-22,MED*ALDIMobile CHATSWOOD AU AUS Card xx0025 Value Date: 18/03/2022,,,
2022-03-22,Tea Gardens Boatshed Tea Gardens NS AUS Card xx0033 Value Date: 20/03/2022,-17.93,,DinnerBars
2022-03-23,Transfer To Thalita and Alistair Coyne NetBank HawksNest - Flo&Vicky,-200.0,,Travel
2022-03-23,Transfer To Beatriz Coria NetBank Drinks&Food Weekend,-62.0,,DinnerBars
2022-03-23,DAJIAHAO ASIAN SUPER DEE WHY AUS Card xx0025 Value Date: 21/03/2022,-7.19,,Groceries
2022-03-23,MCDONALDS HEATHERBRAE HEATHERBRAE AUS Card xx0025 Value Date: 18/03/2022,-11.0,,DinnerBars
2022-03-23,Google Storage Barangaroo AU AUS Card xx0025 Value Date: 21/03/2022,-0.62,,Utility
2022-03-24,Transfer to other Bank NetBank,,,
2022-03-24,Direct Debit 408856 Linkt Sydney 489767210699,-17.99,,Transport
2022-03-24,TAX OFFICE PAYMENTS NetBank BPAY 75556 001005734996897621,-284.6,,Utility
2022-03-24,PRIME QUALITY MEAT DEE WHY NS AUS Card xx0033 Value Date: 21/03/2022,-10.67,,Groceries
2022-03-24,ALDI STORES - DEE WHY DEE WHY AUS Card xx0033 Value Date: 21/03/2022,-131.57,,Groceries
2022-03-24,HENGFA SUPERMARKET DEE WHY NS AUS Card xx0025 Value Date: 22/03/2022,-1.9,,Groceries
2022-03-24,Dee Why RSL Dee Why AU AUS Card xx0025 Value Date: 22/03/2022,-15.0,,Transport
2022-03-24,Dee Why RSL Dee Why AU AUS Card xx0025 Value Date: 22/03/2022,-2.0,,Transport
2022-03-24,Dee Why RSL Dee Why AU AUS Card xx0025 Value Date: 22/03/2022,-5.0,,Medical
2022-03-25,25646332 CampingAccom AUS Card xx0025 Value Date: 22/03/2022,-6.0,,Travel
2022-03-25,LAWLERS WHOLELIFE DEE WHY NS AUS Card xx0033 Value Date: 23/03/2022,-26.48,,Groceries
2022-03-25,Direct Debit 518466 Explore & Develo A008E96R1877,-653.7,,Charlotte
2022-03-25,WOOLWORTHS 1282 BROOKVALE NS AUS Card xx0033 Value Date: 23/03/2022,-23.5,,Groceries
2022-03-25,POLE DANCE ACADEMY P NORTH MANLY NS AUS Card xx0033 Value Date: 22/03/2022,-20.0,,Shopping
2022-03-25,OOOOBY PTY LIMITED MARRICKVILLE AU Card xx0025,-88.0,,Groceries
2022-03-26,ANACONDA BROOKVALE NS AUS Card xx0033 Value Date: 23/03/2022,-49.98,,Shopping
2022-03-26,THE REJECT SHOP DEE WHY NS AUS Card xx0033 Value Date: 23/03/2022,-1.95,,Shopping
2022-03-28,ABC BULLION NetBank BPAY 213611 7945241,,,
2022-03-28,1/FRITZ FLORIAN STRAUF REF 2022032800034606 /RFB/WITHDRAWAL,,,
2022-03-28,Direct Debit 617704 PAYPAL AUSTRALIA 1019195417055,-179.0,,Medical
2022-03-29,WOOLWORTHS 1472 DEE WHY NS AUS Card xx0033 Value Date: 26/03/2022,-10.73,,Groceries
2022-03-29,Girdlers Dee Why Dee Why NS AUS Card xx0033 Value Date: 25/03/2022,-27.0,,DinnerBars
2022-03-29,Three Beans Cafe Brookvale NS AUS Card xx0025 Value Date: 27/03/2022,-7.76,,DinnerBars
2022-03-30,Return 25646332 CampingAccom AUS Card xx0025 Value Date: 28/03/2022,,6.0,Travel
2022-03-30,Direct Credit 158824 STRIPE STRIPE-Lbw64rA7arl,,5.42,
2022-03-31,Direct Credit 158824 STRIPE STRIPE-SgZsFoZmeGL,,5.41,
2022-03-31,ALDI STORES - DEE WHY DEE WHY AUS Card xx0025 Value Date: 28/03/2022,-107.65,,Groceries
2022-04-01,OOOOBY PTY LIMITED MARRICKVILLE AU Card xx0025,-131.8,,Groceries
2022-04-01,CUSTODIAN VAULTS PTY. SYDNEY AUS Card xx0025 Value Date: 30/03/2022,-557.0,,Utility
2022-04-01,Return H & M Hennes & Mauritz Sydney AU AUS Card xx0025 Value Date: 30/03/2022,,39.99,
2022-04-02,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 31/03/2022,-8.27,,Transport
2022-04-02,ADOBE CREATIVE CLOUD Sydney AU AUS Card xx0025 Value Date: 31/03/2022,-21.99,,Utility
2022-04-04,Direct Debit 617704 PAYPAL AUSTRALIA 1019305419377,-9.83,,Shopping
2022-04-05,AMAZON MARKETPLACE AU SYDNEY SOUTH NS AUS Card xx0025 Value Date: 04/04/2022,-66.69,,Shopping
2022-04-05,Dee Why Fruit Market Dee Why NS AUS Card xx0025 Value Date: 03/04/2022,-12.17,,Groceries
2022-04-05,SQ *BUCKETTY'S BREWIN Brookvale AU AUS Card xx0025 Value Date: 02/04/2022,-23.5,,DinnerBars
2022-04-05,SQ *BUCKETTY'S BREWIN Brookvale AU AUS Card xx0025 Value Date: 02/04/2022,-63.2,,DinnerBars
2022-04-05,WOOLWORTHS 1472 DEE WHY NS AUS Card xx0025 Value Date: 03/04/2022,-16.23,,Groceries
2022-04-05,SQ *ICE CREAM PEPITA' North Curl C AU AUS Card xx0025 Value Date: 01/04/2022,-16.29,,DinnerBars
2022-04-05,MANLY ABC SWIMMING CTR MANLY AUS Card xx0033 Value Date: 01/04/2022,-16.88,,Travel
2022-04-05,BINGLE,,,
2022-04-06,CHEMIST WAREHOUSE DEE WHY NS AUS Card xx0033 Value Date: 04/04/2022,-29.99,,Shopping
2022-04-07,Refund Purchase BINGLE,,,
2022-04-07,Transfer to other Bank NetBank,,,
2022-04-08,ABC BULLION NetBank BPAY 213611 7990668,,,
2022-04-08,OOOOBY PTY LIMITED MARRICKVILLE AU Card xx0025,-92.5,,Groceries
2022-04-08,ALDI STORES - DEE WHY DEE WHY AUS Card xx0025 Value Date: 05/04/2022,-61.71,,Groceries
2022-04-08,PRIME QUALITY MEAT DEE WHY NS AUS Card xx0025 Value Date: 05/04/2022,-26.85,,Groceries
2022-04-08,OFFICEWORKS 0204 DEE WHY AU AUS Card xx0025 Value Date: 06/04/2022,-4.99,,Shopping
2022-04-08,CASH DEPOSIT CBA ATM DEE WHY A NSW 215501 AUS,,,
2022-04-08,1/FRITZ FLORIAN STRAUF REF 2022040800031730 /RFB/WITHDRAWAL,,,
2022-04-08,Direct Debit 518466 Explore & Develo A008HFE518EF,-653.67,,Charlotte
2022-04-09,COLES 0944 DEE WHY AU AUS Card xx0033 Value Date: 07/04/2022,-6.3,,Groceries
2022-04-09,SCM DEE WHY DEE WHY NS AUS Card xx0033 Value Date: 07/04/2022,-22.3,,Shopping
2022-04-09,CASH DEPOSIT CBA ATM DEE WHY B NSW 215502 AUS,,,
2022-04-10,SMP*Muchacha Mexican North Curl Cu02 AU,-56.92,,DinnerBars
2022-04-11,Direct Debit 000793 BUPA AUSTRALIA 447712440000009000,-171.42,,Medical
2022-04-11,WOOLWORTHS 1472 DEE WHY NSW AU,-14.83,,Groceries
2022-04-11,Direct Debit 408856 Linkt Sydney 489767229556,-18.56,,Transport
2022-04-11,Direct Debit 617704 PAYPAL AUSTRALIA 1019472078862,-103.75,,Groceries
2022-04-12,SQ *MARRICKVILLE PORK Haymarket AU AUS Card xx0033 Value Date: 09/04/2022,-29.0,,DinnerBars
2022-04-12,H&M Sydney AU0003 Sydney NS AUS Card xx0033 Value Date: 09/04/2022,-19.98,,Shopping
2022-04-12,RivaReno Gelato Barangaroo NS AUS Card xx0025 Value Date: 09/04/2022,-13.68,,DinnerBars
2022-04-12,ALDI STORES - DEE WHY DEE WHY AUS Card xx0033 Value Date: 07/04/2022,-4.87,,Groceries
2022-04-12,Skater HQ - Brookvale Brookvale AU,-5.9,,Shopping
2022-04-12,Chill Bar DEE WHY02 AU,-1.7,,DinnerBars
2022-04-12,Anita Gelato Manly Manly NS AUS Card xx0033 Value Date: 09/04/2022,-21.8,,DinnerBars
2022-04-13,DEE WHY FISH MARKET Dee Why AU,-22.61,,Groceries
2022-04-13,Salary SAP Australia Pt WAGE/SALARY 013625,,22205.34,
2022-04-13,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 11/04/2022,-8.15,,Transport
2022-04-13,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 11/04/2022,-2.24,,Transport
2022-04-13,Direct Credit 158824 STRIPE STRIPE-YmL1RrTdVSK,,62.18,
2022-04-13,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 11/04/2022,-2.24,,Transport
2022-04-13,ABC BULLION NetBank BPAY 213611 8045111,,,
2022-04-13,Dee Why Fruit Market Dee Why AU,-2.93,,Groceries
2022-04-13,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 11/04/2022,-8.15,,Transport
2022-04-15,OOOOBY PTY LIMITED MARRICKVILLE AU Card xx0025,-92.5,,Groceries
2022-04-15,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 13/04/2022,-8.66,,Transport
2022-04-19,Direct Credit 158824 STRIPE STRIPE-AhrkdhZ5Fwo,,5.4,
2022-04-19,Direct Debit 617704 PAYPAL AUSTRALIA 1019606041741,-64.6,,Groceries
2022-04-19,Direct Debit 142619 TPG Internet DM4I05FJV0N-047HP4,,,
2022-04-20,International Transaction Fee Value Date: 14/04/2022,,,
2022-04-20,Beach Burrito Company Dee Why NS AUS Card xx0033 Value Date: 18/04/2022,-78.65,,DinnerBars
2022-04-20,MED*ALDIMobile CHATSWOOD AU AUS Card xx0025 Value Date: 17/04/2022,,,Utility
2022-04-20,"NOTION LABS, INC. SAN FRANCISCO CA USA Card xx0025 USD 91.00 Value Date: 14/04/2022",,,
2022-04-20,Beach Burrito Company Dee Why NS AUS Card xx0033 Value Date: 18/04/2022,-11.0,,DinnerBars
2022-04-20,WOOLWORTHS 1472 DEE WHY NS AUS Card xx0033 Value Date: 16/04/2022,-21.22,,Groceries
2022-04-20,WOOLWORTHS 1472 DEE WHY NS AUS Card xx0033 Value Date: 14/04/2022,-18.5,,Groceries
2022-04-21,Transfer to other Bank NetBank,,,
2022-04-21,DEE WHY LIBRARY DEE WHY AUS Card xx0025 Value Date: 19/04/2022,-13.2,,Shopping
2022-04-21,Dee Why Fruit Market Dee Why NS AUS Card xx0025 Value Date: 20/04/2022,-11.82,,Groceries
2022-04-21,Amazon Digital Svcs. A MELBOURNE AU AUS Card xx0025 Value Date: 19/04/2022,-3.99,,Shopping
2022-04-22,KMART 1378 BROOKVALE AU AUS Card xx0033 Value Date: 20/04/2022,-12.0,,Shopping
2022-04-22,OOOOBY PTY LIMITED MARRICKVILLE AU Card xx0025,-92.5,,Groceries
2022-04-22,Pole Dance Academy Bondi Junctio AU AUS Card xx0025 Value Date: 20/04/2022,-240.0,,Shopping
2022-04-22,VUMBACA FRUIT MARKET DEE WHY AUS Card xx0033 Value Date: 19/04/2022,-2.97,,Groceries
2022-04-22,Direct Debit 518466 Explore & Develo A008LX30192U,-653.7,,Charlotte
2022-04-23,LAWLERS WHOLELIFE DEE WHY NS AUS Card xx0033 Value Date: 21/04/2022,-6.99,,DinnerBars
2022-04-23,Girdlers Dee Why Dee Why NS AUS Card xx0033 Value Date: 21/04/2022,-20.0,,DinnerBars
2022-04-23,GOOGLE*GOOGLE STORAGE SYDNEY AU AUS Card xx0025 Value Date: 20/04/2022,-2.49,,Utility
2022-04-23,H&M Sydney AU0017 Brookvale NS AUS Card xx0033 Value Date: 20/04/2022,-70.97,,Shopping
2022-04-23,Chagas Priest Special Dee Why NS AUS Card xx0025 Value Date: 22/04/2022,-8.75,,Shopping
2022-04-23,DEE WHY LIBRARY DEE WHY AUS Card xx0025 Value Date: 20/04/2022,-5.6,,Shopping
2022-04-23,Amazon Digital Svcs. A MELBOURNE AU AUS Card xx0025 Value Date: 21/04/2022,-11.99,,Shopping
2022-04-26,Direct Debit 617704 PAYPAL AUSTRALIA 1019731629829,-149.05,,Groceries
2022-04-27,Dee Why Fruit Market Dee Why NS AUS Card xx0033 Value Date: 22/04/2022,-6.74,,Groceries
2022-04-27,CHEMIST WAREHOUSE DEE WHY NS AUS Card xx0033 Value Date: 23/04/2022,-15.49,,Shopping
2022-04-27,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0033 Value Date: 23/04/2022,-32.1,,Groceries
2022-04-27,DEE WHY LIBRARY DEE WHY AUS Card xx0025 Value Date: 22/04/2022,-3.4,,Shopping
2022-04-27,THE REJECT SHOP DEE WHY NS AUS Card xx0033 Value Date: 21/04/2022,-3.0,,Shopping
2022-04-27,COLES 0784 DEE WHY AU AUS Card xx0025 Value Date: 24/04/2022,-48.28,,Groceries
2022-04-27,Bambolina D&C Dee Why NS AUS Card xx0025 Value Date: 25/04/2022,-8.8,,DinnerBars
2022-04-27,ONE IP SYDNEY NS AUS Card xx0025 Value Date: 23/04/2022,-4950.0,,Travel
2022-04-28,POST DEE WHY-RET DE DEE WHY WA AUS Card xx0025 Value Date: 23/04/2022,-7.45,,Shopping
2022-04-28,COLES 0784 DEE WHY AU AUS Card xx0033 Value Date: 26/04/2022,-12.1,,Groceries
2022-04-28,CASH DEPOSIT CBA ATM DEE WHY A NSW 215501 AUS,,,
2022-04-28,Direct Credit 158824 STRIPE STRIPE-U2DS0cvStNu,,5.56,
2022-04-29,Direct Credit 158824 STRIPE STRIPE-7fEuO1M3AEZ,,5.67,
2022-04-29,DEFT RENT NetBank BPAY 4481 0045514866,,,
2022-04-29,Direct Credit 617702 PAYPAL AUSTRALIA 1019799228930,,6.18,
2022-04-29,COLES 0944 DEE WHY AU AUS Card xx0033 Value Date: 27/04/2022,-16.0,,Groceries
2022-04-29,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 27/04/2022,-7.58,,Transport
2022-04-29,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 27/04/2022,-3.79,,Transport
2022-04-29,OOOOBY PTY LIMITED MARRICKVILLE AU Card xx0025,-158.75,,Groceries
2022-04-30,ALDI STORES - DEE WHY DEE WHY AUS Card xx0033 Value Date: 27/04/2022,-68.46,,Groceries
2022-04-30,CASH DEPOSIT CBA ATM DEE WHY A NSW 215501 AUS,,,
2022-04-30,CASH DEPOSIT CBA ATM GEORGE &MRKT F NSW 200507 AUS,,,
2022-04-30,Transfer From FRANCESCO GIORGIO FAVA to PayID Phone Fran,,61.5,
2022-05-02,Direct Debit 617704 PAYPAL AUSTRALIA 1019867168709,-120.33,,Shopping
2022-05-03,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 01/05/2022,-8.15,,Transport
2022-05-03,Return ALDI STORES - DEE WHY DEE WHY AUS Card xx0033 Value Date: 29/04/2022,,50.23,Groceries
2022-05-03,JETSTARJMFFFA MELBOURNE VI AUS Card xx0025 Value Date: 28/04/2022,-514.54,,Travel
2022-05-03,PAYPAL *AIRBNBPAYME H 4029357733 AU AUS Card xx0025 Value Date: 29/04/2022,-765.04,,Travel
2022-05-03,MESSINA CIRC QUAY Sydney NS AUS Card xx0025 Value Date: 30/04/2022,-13.21,,DinnerBars
2022-05-03,COLES 0784 DEE WHY AU AUS Card xx0025 Value Date: 01/05/2022,-3.6,,Groceries
2022-05-03,ADOBE CREATIVE CLOUD Sydney AU AUS Card xx0025 Value Date: 30/04/2022,-21.99,,Utility
2022-05-03,DYMOCKS CAFE PTY LTD SYDNEY AUS Card xx0025 Value Date: 30/04/2022,-10.5,,DinnerBars
2022-05-03,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 01/05/2022,-8.15,,Transport
2022-05-03,Direct Credit 158824 STRIPE STRIPE-Ltb1mll0yVo,,5.59,
2022-05-03,SMP*Muchacha Mexican North Curl Cu AU AUS Card xx0025 Value Date: 30/04/2022,-123.5,,DinnerBars
2022-05-03,Direct Debit 617704 PAYPAL AUSTRALIA 1019887477623,-27.72,,Shopping
2022-05-04,KMART 1378 BROOKVALE AU AUS Card xx0033 Value Date: 02/05/2022,-13.0,,Shopping
2022-05-04,RAMEN ZUNDO SYDNEY NS AUS Card xx0033 Value Date: 30/04/2022,-41.11,,DinnerBars
2022-05-04,COLES 0897 BROOKVALE AU AUS Card xx0033 Value Date: 02/05/2022,-18.9,,Groceries
2022-05-04,SQ *IMPERFECT NUTRITI Collaroy AU AUS Card xx0025 Value Date: 01/05/2022,-25.5,,DinnerBars
2022-05-05,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 03/05/2022,-5.44,,Transport
2022-05-05,1/FRITZ FLORIAN STRAUF REF 2022050500015526 /RFB/WITHDRAWAL,,,
2022-05-05,ABC BULLION NetBank BPAY 213611 8129985,,,
2022-05-05,Transfer to other Bank NetBank,,,
2022-05-05,Direct Credit 158824 STRIPE STRIPE-8fRzS06OkbO,,120.51,
2022-05-06,OOOOBY PTY LIMITED MARRICKVILLE AU Card xx0025,-108.5,,Groceries
2022-05-06,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0025 Value Date: 04/05/2022,-32.2,,Groceries
2022-05-06,Direct Credit 617702 PAYPAL AUSTRALIA 1019936469876,,9.45,
2022-05-06,Direct Debit 518466 Explore & Develo A008PTQL190C,-653.7,,Charlotte
2022-05-07,BWS ONLINE BELLA VISTA AU AUS Card xx0025 Value Date: 05/05/2022,-71.0,,DinnerBars
2022-05-08,Transfer From Mr Christian Herbert Kuntz Max traxx,,160.0,
2022-05-09,NSW RENTAL BONDS NetBank BPAY 209999 96100163996787,,,
2022-05-09,Transfer To Jeannie-madeleine Spahr PayID Phone from CommBank App ikea,-20.0,,Shopping
2022-05-09,Transfer To Christian Kuntzsch PayID Phone from CommBank App Drinks,-60.0,,DinnerBars
2022-05-10,COLES 0784 DEE WHY AU AUS Card xx0025 Value Date: 07/05/2022,-48.27,,Groceries
2022-05-10,Direct Credit 158824 STRIPE STRIPE-V1MBROzo99c,,64.43,
2022-05-10,Bare Naked Bowls Dee Dee Why NS AUS Card xx0033 Value Date: 06/05/2022,-4.05,,DinnerBars
2022-05-10,EMIRATES62348092763-2 E-COMMERCE AU AUS Card xx0025 Value Date: 05/05/2022,-5935.32,,Travel
2022-05-10,PAYPAL *MEDIUM.COM 4029357733 AU AUS Card xx0025 Value Date: 06/05/2022,,,
2022-05-10,Direct Debit 000793 BUPA AUSTRALIA 447712440000010000,-171.42,,Medical
2022-05-10,Girdlers Dee Why Dee Why NS AUS Card xx0025 Value Date: 08/05/2022,-141.35,,DinnerBars
2022-05-11,SALEPEPE.COM.AU SEAFORTH NS AUS Card xx0025 Value Date: 09/05/2022,-128.1,,DinnerBars
2022-05-11,COLES 0784 DEE WHY AU AUS Card xx0025 Value Date: 09/05/2022,-19.01,,Groceries
2022-05-11,DECK 23 DEE WHY NS AUS Card xx0025 Value Date: 08/05/2022,-34.61,,DinnerBars
2022-05-12,Mounties Group FRESHWATER AU AUS Card xx0033 Value Date: 09/05/2022,-12.0,,DinnerBars
2022-05-12,Mounties Group FRESHWATER AU AUS Card xx0033 Value Date: 09/05/2022,-6.0,,DinnerBars
2022-05-12,Mounties Group FRESHWATER AU AUS Card xx0033 Value Date: 09/05/2022,-8.8,,DinnerBars
2022-05-12,Girdlers Dee Why Dee Why NS AUS Card xx0033 Value Date: 10/05/2022,-12.0,,DinnerBars
2022-05-12,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0025 Value Date: 10/05/2022,-5.44,,Transport
2022-05-12,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0033 Value Date: 10/05/2022,-71.98,,Groceries
2022-05-12,Salary SAP Australia Pt WAGE/SALARY 013625,,8929.82,
2022-05-12,1/FRITZ FLORIAN STRAUF REF 2022051200030593 /RFB/WITHDRAWAL,,,
2022-05-12,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 10/05/2022,-5.44,,Transport
2022-05-13,ABC BULLION NetBank BPAY 213611 8166052,,,
2022-05-13,Direct Credit 158824 STRIPE STRIPE-qjZfcqwdkfZ,,67.19,
2022-05-13,LAWLERS WHOLELIFE DEE WHY NS AUS Card xx0033 Value Date: 11/05/2022,-8.99,,DinnerBars
2022-05-14,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0025 Value Date: 12/05/2022,-21.0,,Groceries
